[1333462746000, 126, 5904],
[1333465214000, 130, 5954],
[1333468821000, 144, 6460],
[1333472412000, 161, 6945],
[1333476016000, 172, 7261],
[1333479610000, 177, 7351],
[1333483210000, 183, 7517],
[1333486812000, 194, 7817],
[1333490413000, 232, 10225],
[1333494013000, 237, 10330],
[1333497612000, 241, 10390],
[1333501211000, 242, 10410],
[1333504808000, 245, 10960],
[1333508410000, 246, 10980],
[1333512015000, 250, 11017],
[1333515614000, 252, 11537],
[1333519215000, 255, 11637],
[1333522812000, 256, 11657],
[1333526417000, 257, 11692],
[1333530010000, 257, 11692],
[1333533611000, 258, 11742],
[1333537212000, 259, 11743],
[1333540817000, 260, 11778],
[1333544411000, 261, 11798],
[1333548014000, 263, 11858],
[1333551612000, 263, 11858],
[1333555202000, 264, 11878],
[1333558806000, 264, 11878],
[1333562404000, 265, 11879],
[1333566002000, 269, 11999],
[1333569604000, 271, 12084],
[1333573204000, 271, 12084],
[1333576802000, 274, 12199],
[1333580403000, 276, 12209],
[1333584003000, 277, 12229],
[1333587602000, 280, 12319],
[1333591203000, 280, 12319],
[1333594802000, 281, 12329],
[1333598401000, 283, 12381],
[1333602002000, 283, 12381],
[1333605603000, 284, 12391],
[1333609202000, 284, 12391],
[1333612803000, 285, 12401],
[1333616402000, 286, 12402],
[1333620003000, 286, 12402],
[1333623603000, 286, 12402],
[1333627201000, 286, 12402],
[1333630802000, 287, 12477],
[1333634401000, 289, 12547],
[1333638001000, 291, 12657],
[1333641601000, 292, 12662],
[1333645201000, 295, 12723],
[1333648801000, 302, 13123],
[1333652402000, 302, 13123],
[1333656001000, 304, 13134],
[1333659602000, 306, 13164],
[1333663201000, 307, 13184],
[1333666801000, 307, 13184],
[1333670401000, 308, 13234],
[1333674001000, 308, 13234],
[1333677602000, 310, 13329],
[1333681201000, 311, 13349],
[1333684801000, 313, 13379],
[1333688401000, 313, 13379],
[1333692003000, 316, 13391],
[1333695603000, 316, 13391],
[1333699202000, 316, 13391],
[1333702803000, 317, 13411],
[1333706402000, 317, 13411],
[1333710003000, 317, 13411],
[1333713602000, 317, 13411],
[1333717202000, 318, 13436],
[1333720801000, 318, 13436],
[1333724402000, 318, 13436],
[1333728001000, 318, 13436],
[1333731601000, 319, 13461],
[1333735201000, 319, 13461],
[1333738801000, 320, 13471],
[1333742401000, 320, 13471],
[1333746001000, 321, 13472],
[1333749601000, 322, 13492],
[1333753201000, 322, 13492],
[1333756802000, 322, 13492],
[1333760401000, 322, 13492],
[1333764001000, 324, 13749],
[1333767601000, 324, 13749],
[1333771201000, 324, 13749],
[1333774802000, 324, 13749],
[1333778402000, 324, 13749],
[1333782002000, 324, 13749],
[1333785602000, 324, 13749],
[1333789202000, 324, 13749],
[1333792803000, 324, 13749],
[1333796403000, 324, 13749],
[1333800002000, 324, 13749],
[1333803602000, 325, 13751],
[1333807201000, 327, 13811],
[1333810805000, 327, 13811],
[1333814401000, 327, 13811],
[1333818001000, 327, 13811],
[1333821601000, 327, 13811],
[1333825201000, 328, 13861],
[1333828801000, 328, 13861],
[1333832401000, 329, 13862],
[1333836001000, 330, 13872],
[1333839601000, 331, 14122],
[1333843201000, 331, 14122],
[1333846802000, 331, 14122],
[1333850401000, 331, 14122],
[1333854001000, 332, 14142],
[1333857601000, 333, 14162],
[1333861202000, 333, 14162],
[1333864802000, 333, 14162],
[1333868403000, 333, 14162],
[1333872004000, 333, 14162],
[1333875602000, 333, 14162],
[1333879204000, 333, 14162],
[1333882802000, 333, 14162],
[1333886402000, 333, 14162],
[1333890002000, 333, 14162],
[1333893602000, 334, 15162],
[1333897201000, 334, 15162],
[1333900802000, 336, 15232],
[1333904401000, 336, 15232],
[1333908001000, 336, 15232],
[1333911602000, 336, 15232],
[1333915201000, 336, 15232],
[1333918801000, 336, 15232],
[1333922401000, 337, 15357],
[1333926001000, 337, 15357],
[1333929601000, 337, 15357],
[1333933201000, 338, 15392],
[1333936801000, 338, 15392],
[1333940401000, 340, 15462],
[1333944001000, 341, 15482],
[1333947602000, 341, 15482],
[1333951202000, 341, 15482],
[1333954802000, 342, 15492],
[1333958404000, 342, 15492],
[1333962001000, 342, 15492],
[1333965602000, 342, 15492],
[1333969202000, 342, 15492],
[1333972802000, 342, 15492],
[1333976402000, 343, 15512],
[1333980001000, 344, 15532],
[1333983602000, 344, 15532],
[1333987201000, 345, 15537],
[1333990801000, 345, 15537],
[1333994402000, 344, 15517],
[1333998001000, 345, 15542],
[1334001601000, 349, 15582],
[1334005201000, 349, 15582],
[1334008801000, 350, 15583],
[1334012401000, 354, 15798],
[1334016001000, 355, 15809],
[1334019601000, 356, 15810],
[1334023201000, 356, 15810],
[1334026802000, 356, 15810],
[1334030401000, 357, 15830],
[1334034002000, 358, 15840],
[1334037602000, 358, 15840],
[1334041203000, 358, 15840],
