[1333461604000, 2443, 97612],
[1333465214000, 2559, 99093],
[1333468821000, 2673, 102471],
[1333472412000, 2777, 106852],
[1333476016000, 2902, 110829],
[1333479610000, 3024, 118531],
[1333483210000, 3126, 123134],
[1333486812000, 3260, 130342],
[1333490413000, 3340, 133808],
[1333494013000, 3388, 135204],
[1333497612000, 3432, 137110],
[1333501211000, 3479, 138145],
[1333504808000, 3507, 139050],
[1333508410000, 3538, 140616],
[1333512015000, 3573, 143077],
[1333515614000, 3603, 144157],
[1333519215000, 3633, 145262],
[1333522812000, 3672, 146540],
[1333526417000, 3717, 148090],
[1333530010000, 3751, 149136],
[1333533611000, 3785, 150782],
[1333537212000, 3818, 152405],
[1333540817000, 3859, 153395],
[1333544411000, 3895, 154251],
[1333548014000, 3926, 155322],
[1333551612000, 3955, 156733],
[1333555202000, 4000, 158258],
[1333558806000, 4034, 161448],
[1333562404000, 4075, 161951],
[1333566002000, 4115, 163363],
[1333569604000, 4145, 164473],
[1333573204000, 4185, 165248],
[1333576802000, 4213, 166930],
[1333580403000, 4245, 168130],
[1333584003000, 4263, 168451],
[1333587602000, 4285, 169741],
[1333591203000, 4303, 170186],
[1333594802000, 4322, 170871],
[1333598401000, 4341, 171432],
[1333602002000, 4354, 174298],
[1333605603000, 4373, 175946],
[1333609202000, 4392, 176441],
[1333612803000, 4404, 176738],
[1333616402000, 4418, 177153],
[1333620003000, 4431, 177569],
[1333623603000, 4441, 177915],
[1333627201000, 4457, 178510],
[1333630802000, 4470, 178753],
[1333634401000, 4485, 179003],
[1333638001000, 4494, 179159],
[1333641601000, 4517, 179739],
[1333645201000, 4536, 180282],
[1333648801000, 4553, 180922],
[1333652402000, 4570, 181423],
[1333656001000, 4595, 182498],
[1333659602000, 4613, 182980],
[1333663201000, 4638, 183915],
[1333666801000, 4650, 184142],
[1333670401000, 4666, 184651],
[1333674001000, 4686, 185281],
[1333677602000, 4712, 187476],
[1333681201000, 4736, 188384],
[1333684801000, 4746, 189338],
[1333688401000, 4765, 190278],
[1333692003000, 4782, 190794],
[1333695603000, 4796, 191109],
[1333699202000, 4813, 191674],
[1333702803000, 4825, 191990],
[1333706402000, 4840, 192495],
[1333710003000, 4854, 192810],
[1333713602000, 4873, 193114],
[1333717202000, 4890, 193492],
[1333720801000, 4904, 193892],
[1333724402000, 4915, 194204],
[1333728001000, 4933, 195069],
[1333731601000, 4953, 195885],
[1333735201000, 4976, 196625],
[1333738801000, 4991, 197664],
[1333742401000, 5001, 197847],
[1333746001000, 5011, 198062],
[1333749601000, 5026, 198599],
[1333753201000, 5037, 199004],
[1333756802000, 5047, 200205],
[1333760401000, 5057, 200365],
[1333764001000, 5075, 201201],
[1333767601000, 5090, 202156],
[1333771201000, 5101, 202492],
[1333774802000, 5109, 202737],
[1333778402000, 5116, 205388],
[1333782002000, 5129, 205798],
[1333785602000, 5144, 206349],
[1333789202000, 5151, 206636],
[1333792803000, 5168, 207180],
[1333796403000, 5181, 207406],
[1333800002000, 5190, 208191],
[1333803602000, 5201, 208458],
[1333807201000, 5219, 208869],
[1333810805000, 5233, 209135],
[1333814401000, 5248, 209339],
[1333818001000, 5266, 209910],
[1333821601000, 5281, 210325],
[1333825201000, 5302, 210885],
[1333828801000, 5322, 211440],
[1333832401000, 5331, 211505],
[1333836001000, 5337, 211828],
[1333839601000, 5345, 212178],
[1333843201000, 5355, 212618],
[1333846802000, 5368, 213133],
[1333850401000, 5377, 213373],
[1333854001000, 5390, 214944],
[1333857601000, 5398, 216084],
[1333861202000, 5405, 216219],
[1333864802000, 5413, 216594],
[1333868403000, 5421, 216720],
[1333872004000, 5427, 216875],
[1333875602000, 5435, 217286],
[1333879204000, 5448, 217561],
[1333882802000, 5458, 217802],
[1333886402000, 5465, 217952],
[1333890002000, 5473, 218082],
[1333893602000, 5479, 218667],
[1333897201000, 5491, 219062],
[1333900802000, 5511, 219798],
[1333904401000, 5525, 220025],
[1333908001000, 5535, 220340],
[1333911602000, 5552, 220430],
[1333915201000, 5564, 220790],
